image_name,image_url
00418_00.jpg,https://storage.googleapis.com/clothing-recommendation/00418_00.jpg
00419_00.jpg,https://storage.googleapis.com/clothing-recommendation/00419_00.jpg
00420_00.jpg,https://storage.googleapis.com/clothing-recommendation/00420_00.jpg
00421_00.jpg,https://storage.googleapis.com/clothing-recommendation/00421_00.jpg
00423_00.jpg,https://storage.googleapis.com/clothing-recommendation/00423_00.jpg
00424_00.jpg,https://storage.googleapis.com/clothing-recommendation/00424_00.jpg
00425_00.jpg,https://storage.googleapis.com/clothing-recommendation/00425_00.jpg
00426_00.jpg,https://storage.googleapis.com/clothing-recommendation/00426_00.jpg
00427_00.jpg,https://storage.googleapis.com/clothing-recommendation/00427_00.jpg
00429_00.jpg,https://storage.googleapis.com/clothing-recommendation/00429_00.jpg
00431_00.jpg,https://storage.googleapis.com/clothing-recommendation/00431_00.jpg
00432_00.jpg,https://storage.googleapis.com/clothing-recommendation/00432_00.jpg
00433_00.jpg,https://storage.googleapis.com/clothing-recommendation/00433_00.jpg
00434_00.jpg,https://storage.googleapis.com/clothing-recommendation/00434_00.jpg
00435_00.jpg,https://storage.googleapis.com/clothing-recommendation/00435_00.jpg
00436_00.jpg,https://storage.googleapis.com/clothing-recommendation/00436_00.jpg
00437_00.jpg,https://storage.googleapis.com/clothing-recommendation/00437_00.jpg
00438_00.jpg,https://storage.googleapis.com/clothing-recommendation/00438_00.jpg
00439_00.jpg,https://storage.googleapis.com/clothing-recommendation/00439_00.jpg
00441_00.jpg,https://storage.googleapis.com/clothing-recommendation/00441_00.jpg
00442_00.jpg,https://storage.googleapis.com/clothing-recommendation/00442_00.jpg
00443_00.jpg,https://storage.googleapis.com/clothing-recommendation/00443_00.jpg
00444_00.jpg,https://storage.googleapis.com/clothing-recommendation/00444_00.jpg
00445_00.jpg,https://storage.googleapis.com/clothing-recommendation/00445_00.jpg
00446_00.jpg,https://storage.googleapis.com/clothing-recommendation/00446_00.jpg
00447_00.jpg,https://storage.googleapis.com/clothing-recommendation/00447_00.jpg
00448_00.jpg,https://storage.googleapis.com/clothing-recommendation/00448_00.jpg
00449_00.jpg,https://storage.googleapis.com/clothing-recommendation/00449_00.jpg
